wavelength_nm,mean,std,min,max,n_pixels,class_name
2009.24,0.01211558382553389,0.016684200139854465,0.0,0.0416,2201,water
2014.68,0.011270513402998636,0.01809109469927445,0.0,0.0501,2201,water
2020.12,0.0032298500681508502,0.005160510406861749,0.0,0.0506,2201,water
2025.56,0.0032174466151749163,0.0015370056559275602,0.0,0.0137,2201,water
2031.0,0.003318537028623348,0.0016347148332399209,0.0,0.0498,2201,water
2036.44,0.0033791004089050417,0.001486282522208534,0.0,0.0488,2201,water
2041.88,0.0033948659700136323,0.0015525129168634292,0.0,0.05,2201,water
2047.32,0.003188459791004092,0.002801474196228211,0.0,0.047,2201,water
2052.76,0.004336392548841441,0.008149491756512903,0.0,0.0515,2201,water
2058.2,0.0034890504316219964,0.00528821786940305,0.0,0.0508,2201,water
2063.65,0.003611858246251708,0.005408983289599767,0.0,0.0528,2201,water
2069.09,0.0033132666969559275,0.003107319263554777,0.0,0.0546,2201,water
2074.53,0.003480009086778732,0.001371541998796555,0.0,0.0187,2201,water
2079.97,0.00346265333939118,0.0011546487274763297,0.0,0.0184,2201,water
2085.41,0.0034706951385733774,0.0011755269295159795,0.0,0.0192,2201,water
2090.85,0.003524534302589733,0.0011458452909335604,0.0003,0.019,2201,water
2096.29,0.003464243525670154,0.0011128660716346614,0.0,0.0187,2201,water
2101.73,0.0035770558836892346,0.0011769666949266243,0.0002,0.0189,2201,water
2107.17,0.003497955474784185,0.0010985860333001043,0.0003,0.0163,2201,water
2112.61,0.0035437074057246723,0.0011362688837453295,0.0,0.0197,2201,water
2118.05,0.003523216719672874,0.0011971753926382335,0.0,0.0193,2201,water
2123.49,0.0036248069059518434,0.00171294609888862,0.0002,0.0606,2201,water
2128.93,0.0037020899591094993,0.0011810108124722678,0.0,0.0203,2201,water
2134.37,0.0036368923216719665,0.0011855885273261459,0.0,0.0223,2201,water
2139.81,0.003611267605633804,0.001216496564913186,0.0,0.0219,2201,water
2145.25,0.0035132666969559276,0.0011926350909662346,0.0,0.0199,2201,water
2150.69,0.0034955474784188977,0.0012915734528945874,0.0,0.0217,2201,water
2156.13,0.003613584734211728,0.0018324131898633095,0.0,0.0646,2201,water
2161.57,0.0035394820536119994,0.0023077398436901543,0.0,0.0652,2201,water
2167.02,0.0035632894139027726,0.0013344446895182044,0.0,0.0218,2201,water
2172.46,0.003590549750113583,0.0018706930454686337,0.0,0.0661,2201,water
2177.9,0.0034785552021808323,0.0013150678872111735,0.0,0.0214,2201,water
2183.34,0.003482280781462974,0.002724856038772512,0.0,0.0666,2201,water
2188.78,0.0035108132666969594,0.0019988818060756573,0.0,0.0688,2201,water
2194.22,0.00357878237164925,0.0036373953678644623,0.0,0.0668,2201,water
2199.66,0.0036492503407541976,0.004589381086370732,0.0,0.0704,2201,water
2205.1,0.003758382553384826,0.005327719443963473,0.0,0.0718,2201,water
2210.54,0.003414266242616992,0.0035422188757370807,0.0,0.0701,2201,water
2215.98,0.0039058155383916377,0.006147117785859582,0.0,0.0711,2201,water
2221.42,0.003466424352567017,0.0035550379591155036,0.0,0.0702,2201,water
2226.86,0.0035268514311676425,0.0038326683726531124,0.0,0.0701,2201,water
2232.3,0.003712676056338028,0.005808919330651177,0.0,0.0688,2201,water
2237.74,0.004025306678782374,0.007614381142942364,0.0,0.0674,2201,water
2243.18,0.0038434348023625646,0.007117013151369747,0.0,0.0659,2201,water
2248.62,0.004002226260790552,0.007730803177470169,0.0,0.0643,2201,water
2254.06,0.004392094502498871,0.009396968138818731,0.0,0.0621,2201,water
2259.5,0.0043195820081781,0.009484438115706064,0.0,0.0601,2201,water
2264.94,0.004083916401635628,0.008598259618841954,0.0,0.0583,2201,water
2270.39,0.004751158564288979,0.010508006028860713,0.0,0.0581,2201,water
2275.83,0.003947160381644703,0.008421254083685707,0.0,0.0565,2201,water
2281.27,0.0044263062244434305,0.009566929945238077,0.0,0.0552,2201,water
2286.71,0.004545842798727852,0.010007643543848423,0.0,0.0535,2201,water
2292.15,0.005707860063607452,0.012275470996720165,0.0,0.053,2201,water
2297.59,0.0051613357564743315,0.0113687550224463,0.0,0.0534,2201,water
2303.03,0.004475102226260792,0.009895759321364042,0.0,0.0525,2201,water
2308.47,0.00398650613357565,0.008334902225313166,0.0,0.0501,2201,water
2313.91,0.005688459791004093,0.011668550328255934,0.0,0.0449,2201,water
2319.35,0.0061793275783734785,0.01300729427186594,0.0,0.0508,2201,water
2324.79,0.004456656065424807,0.009676405817259408,0.0,0.0498,2201,water
2330.23,0.004639391185824614,0.009872366732547174,0.0,0.0459,2201,water
2335.67,0.0064184461608359855,0.012469402389373878,0.0,0.0422,2201,water
2341.11,0.008402089959109505,0.014963901569294679,0.0,0.0441,2201,water
2346.55,0.008089186733303036,0.013913946937650407,0.0,0.0397,2201,water
2351.99,0.008835165833711942,0.015832063527200263,0.0,0.0465,2201,water
2357.43,0.006686733303044072,0.01322363986153119,0.0,0.0447,2201,water
2362.87,0.008210858700590658,0.013621829580711042,0.0,0.0375,2201,water
2368.32,0.01249359382099046,0.016965476169842356,0.0,0.0401,2201,water
2373.76,0.012092685143116746,0.01689478768774567,0.0,0.0405,2201,water
2379.2,0.011904725124943227,0.01563368668872533,0.0,0.0363,2201,water
2384.64,0.01391572012721492,0.01785786249149859,0.0,0.0413,2201,water
2390.08,0.012199818264425271,0.016990567168115093,0.0,0.0404,2201,water
2395.52,0.010546569741026817,0.015340958791322853,0.0,0.038,2201,water
2400.96,0.012148796001817366,0.014503311523256976,0.0,0.0328,2201,water
2406.4,0.01612276238073601,0.015443134832562109,0.0,0.0333,2201,water
2411.84,0.015267287596547037,0.013211047455322988,0.0,0.0285,2201,water
2417.28,0.02124606996819626,0.020099663367886912,0.0,0.0434,2201,water
2422.72,0.014849204906860527,0.016882408018523386,0.0,0.0374,2201,water
2428.16,0.014247160381644693,0.01381272576536819,0.0,0.0299,2201,water
2433.6,0.01994093593820986,0.0176147980360518,0.0,0.0379,2201,water
2439.04,0.014957383007723746,0.013533648344473655,0.0,0.0294,2201,water
2444.48,0.014412085415720107,0.009122132389462613,0.0,0.0277,2201,water
2449.92,0.02909436619718309,0.020649128862770285,0.0,0.0502,2201,water
2455.36,0.020943434802362566,0.0161645721990589,0.0,0.0376,2201,water
2460.8,0.016417628350749655,0.011537782913304496,0.0,0.0276,2201,water
2466.24,0.01768500681508405,0.010767184683626313,0.0,0.0356,2201,water
2471.69,0.02670867787369376,0.014057667016009665,0.0,0.0635,2201,water
2477.13,0.021602907769195816,0.010970736309719538,0.0,0.0667,2201,water
2482.57,0.07544411631076788,0.037332905825985745,0.0,0.3849,2201,water
2488.01,0.11125570195365755,0.05319844628173961,0.0,0.6682,2201,water
2493.45,0.20937214902317114,0.10700131235969847,0.0,1.2113,2201,water
2498.89,0.0618742389822808,0.03014992619733385,0.0,0.388,2201,water
