wavelength_nm,mean,std,min,max,n_pixels,class_name
532.4,0.05802717378011487,0.06829720022325234,0.0106,1.5,24531,urban
535.6,0.06000439443968843,0.0754886327531507,0.0107,1.5,24531,urban
538.79,0.06408374709551154,0.08846736734869039,0.0115,1.5,24531,urban
541.99,0.06449914801679506,0.089317274679332,0.0106,1.5,24531,urban
545.19,0.06452703517997616,0.09226012660781766,0.011,1.5,24531,urban
548.38,0.06534514695691176,0.09563535240179381,0.0105,1.5,24531,urban
551.58,0.06614639028168479,0.09849670072300261,0.0105,1.5,24531,urban
554.78,0.06766682157270396,0.10180823254063703,0.0111,1.5,24531,urban
557.97,0.06986747788512482,0.10097118114837142,0.0114,1.5,24531,urban
561.17,0.06770504667563461,0.09963614668309345,0.0108,1.5,24531,urban
564.37,0.06723734050792848,0.10243582332548884,0.0108,1.5,24531,urban
567.56,0.06721014226896593,0.10337606218581454,0.0112,1.5,24531,urban
570.76,0.06784999388528787,0.10369220000524733,0.0101,1.5,24531,urban
573.96,0.06679963311728034,0.10493721366963943,0.0104,1.5,24531,urban
577.15,0.06564455586808536,0.1035108677264475,0.0105,1.5,24531,urban
580.35,0.06578686152215531,0.10671063633810463,0.0105,1.5,24531,urban
583.55,0.06700691777750592,0.11206618082760539,0.0105,1.5,24531,urban
586.74,0.06857193347193352,0.11242097943284725,0.0106,1.5,24531,urban
589.94,0.0684901023195145,0.10363225693090793,0.0106,1.5,24531,urban
593.14,0.06694676531735372,0.10426580687414103,0.0103,1.5,24531,urban
596.33,0.06750241734947587,0.10633876043914862,0.0102,1.5,24531,urban
599.53,0.06773334963923242,0.10901896884555275,0.0102,1.5,24531,urban
602.73,0.0689662141779783,0.1103786953760522,0.0106,1.5,24531,urban
605.92,0.0700051159757045,0.11350151329788934,0.0106,1.5,24531,urban
609.12,0.06994817577758766,0.11159829244534558,0.0106,1.5,24531,urban
612.32,0.06887105702988063,0.10740046170524706,0.0102,1.5,24531,urban
615.51,0.06887029065264363,0.10582870745674836,0.0102,1.5,24531,urban
618.71,0.06771568627450943,0.10648085607427599,0.01,1.5,24531,urban
621.91,0.06826884758061252,0.10748471330996306,0.0099,1.5,24531,urban
625.1,0.06951396600220149,0.10752121013281192,0.0102,1.5,24531,urban
628.3,0.06931517263870225,0.10577068106619178,0.0102,1.5,24531,urban
631.5,0.06840483877542745,0.1045236515298485,0.0102,1.5,24531,urban
634.69,0.06845131058660472,0.10311054961013233,0.0098,1.5,24531,urban
637.89,0.06833290122701896,0.10433637435365549,0.01,1.5,24531,urban
641.09,0.06863367168073045,0.10202287526102358,0.01,1.5,24531,urban
644.28,0.0695114834291305,0.10509769659415644,0.01,1.5,24531,urban
647.48,0.07000763523704692,0.10006577412094918,0.0099,1.5,24531,urban
650.67,0.06694224043047556,0.0955809991894436,0.0095,1.5,24531,urban
653.87,0.06604581957523134,0.09102927275396908,0.0096,1.5,24531,urban
657.07,0.06535742937507598,0.07924684421295806,0.0094,1.5,24531,urban
660.27,0.061758053075699766,0.0786333699507859,0.0088,1.5,24531,urban
663.46,0.06531452447922992,0.09349294676923121,0.009,1.5,24531,urban
666.66,0.06599089723207364,0.09678630387986789,0.0092,1.5,24531,urban
669.85,0.06605737230443107,0.09704553691640928,0.0086,1.5,24531,urban
673.05,0.06617525172231051,0.09571997213670107,0.0092,1.5,24531,urban
676.25,0.06602192328074698,0.09458637751193351,0.0091,1.5,24531,urban
679.45,0.06538268721209878,0.08781263612881413,0.0091,1.5,24531,urban
682.64,0.0655810321633853,0.08352221780869491,0.0094,1.5,24531,urban
685.84,0.0697880559292322,0.06241707357608956,0.0106,0.5352,24531,urban
689.03,0.07565212180506355,0.06046935614756387,0.0123,0.5336,24531,urban
692.23,0.08151280420692142,0.058919735127137655,0.0131,0.5323,24531,urban
695.43,0.08737452203334566,0.05779986687998592,0.0135,0.531,24531,urban
698.62,0.09323325995678844,0.057135284594969235,0.0139,0.5297,24531,urban
701.82,0.09909874036932892,0.05694184695292215,0.0143,0.5284,24531,urban
705.02,0.10495872569401993,0.05722413813518306,0.0147,0.5271,24531,urban
708.21,0.1108173413232238,0.05797475709981684,0.0151,0.5258,24531,urban
711.41,0.1166818066935707,0.05917768713906896,0.0155,0.5246,24531,urban
714.61,0.12254188170070524,0.06080344852269445,0.0159,0.5233,24531,urban
717.8,0.128402384737678,0.06282071669120738,0.0163,0.522,24531,urban
721.0,0.13426790999143903,0.06519580024274939,0.0167,0.5207,24531,urban
724.2,0.14012631772043388,0.06788467099144556,0.0171,0.5194,24531,urban
727.39,0.1459867106925936,0.07085641152734627,0.0175,0.5181,24531,urban
730.59,0.1518490033019444,0.07407670844417269,0.0179,0.5168,24531,urban
733.79,0.1577109860992204,0.07751380193218173,0.0183,0.5155,24531,urban
736.98,0.16357153805389202,0.08113906117640374,0.0187,0.5143,24531,urban
740.18,0.1694334760099471,0.08493059106346652,0.0191,0.513,24531,urban
743.38,0.17574795564795545,0.08905295213487913,0.0186,1.5,24531,urban
746.57,0.18246389466389543,0.09292065572604757,0.0189,1.5,24531,urban
749.77,0.18600599241775714,0.09485665835721241,0.019,0.5337,24531,urban
752.97,0.1875223350046883,0.09584394569465955,0.0193,0.5262,24531,urban
756.16,0.18903786637316122,0.0968435683269226,0.0196,0.5258,24531,urban
759.36,0.19055417227182075,0.0978559863703119,0.0199,0.5288,24531,urban
762.56,0.192069654722595,0.09887950133152044,0.0203,0.5334,24531,urban
765.75,0.19358516570869452,0.09991408927525344,0.0206,0.5764,24531,urban
768.95,0.19510227059638838,0.10096103513995851,0.0204,0.6573,24531,urban
772.15,0.19661797725327018,0.10201752277326587,0.0201,0.7381,24531,urban
775.34,0.2011881700705232,0.1043471147418618,0.0208,0.7525,24531,urban
778.54,0.20291670946965007,0.10529200546591494,0.022,0.7559,24531,urban
781.74,0.20201400676694828,0.10494220569033154,0.0206,0.75,24531,urban
784.93,0.20278204312910256,0.10539307912184455,0.0212,0.7457,24531,urban
788.13,0.20366905955729428,0.10600054414481724,0.0214,0.7481,24531,urban
791.33,0.20449507561860533,0.10647850905486855,0.0214,0.7492,24531,urban
794.52,0.20531990950226264,0.1069587119452858,0.0215,0.7502,24531,urban
797.72,0.20614461701520484,0.10744141213255991,0.0215,0.7513,24531,urban
800.92,0.2069704781704792,0.10792704348711672,0.0215,0.7524,24531,urban
804.11,0.20779499816558597,0.1084147071381901,0.0215,0.7534,24531,urban
807.31,0.20862015001426798,0.10890474347632816,0.0216,0.7545,24531,urban
810.51,0.20944545676898682,0.10939765165847007,0.0216,0.7556,24531,urban
813.7,0.21027094696506485,0.10989337434710725,0.0216,0.7567,24531,urban
816.9,0.21109617626676397,0.1103909599449137,0.0217,0.7577,24531,urban
820.1,0.21192115282703597,0.11089048547925345,0.0217,0.7588,24531,urban
823.29,0.21274628836981774,0.11139300142281311,0.0217,0.7599,24531,urban
826.49,0.21357103664750812,0.11189731536528279,0.0217,0.7609,24531,urban
829.68,0.2143960254372024,0.11240385725618739,0.0218,0.762,24531,urban
832.88,0.21522173983938767,0.11291346564090034,0.0218,0.7631,24531,urban
