wavelength_nm,mean,std,min,max,n_pixels,class_name
915.99,0.2681575011429693,0.03869894576595158,0.0499,0.4661,15311,field
919.19,0.26743131082228644,0.03841694106149009,0.0498,0.4632,15311,field
922.39,0.26670410815753354,0.038107463119037954,0.0495,0.4601,15311,field
925.58,0.2659776957742793,0.037838357444906,0.0492,0.4572,15311,field
928.78,0.2652522042975636,0.037587208087715096,0.0489,0.4544,15311,field
931.98,0.2644887074652199,0.037322302270030326,0.0486,0.4514,15311,field
935.17,0.26344801776500576,0.03685364417951375,0.0483,0.4471,15311,field
938.37,0.26240414081379315,0.03643661842808284,0.048,0.443,15311,field
941.57,0.26137776761805126,0.03606598440855887,0.0477,0.4392,15311,field
944.76,0.2604915681536159,0.03579428370581432,0.0474,0.4366,15311,field
947.96,0.25967117758474595,0.035454532599094486,0.0471,0.4335,15311,field
951.16,0.2588856639017697,0.03507944079897148,0.0468,0.4301,15311,field
954.35,0.2580463327019778,0.03473784866804049,0.0465,0.4269,15311,field
957.55,0.2571726471164526,0.03447953620660172,0.0462,0.4242,15311,field
960.75,0.2562741884919356,0.034272149020987616,0.0459,0.423,15311,field
963.94,0.25534588204558895,0.034056606370613106,0.0456,0.422,15311,field
967.14,0.25434018026255584,0.03384961335145892,0.0453,0.421,15311,field
970.1,0.25329256743517703,0.03365515433146507,0.045,0.4201,15311,field
975.54,0.2523872052772512,0.03351513126549786,0.0447,0.4194,15311,field
980.98,0.2508706093658148,0.03332579595904682,0.0442,0.4186,15311,field
986.42,0.24930039840637408,0.03325689657296513,0.0437,0.4184,15311,field
991.86,0.24776979949056277,0.03320494798310503,0.0432,0.4182,15311,field
997.3,0.24655025145320333,0.033107730608285806,0.0424,0.4177,15311,field
1002.74,0.24715705048657977,0.033588910116998584,0.0413,0.4214,15311,field
1008.18,0.24693754163673184,0.0339396200530396,0.0399,0.4235,15311,field
1013.62,0.2528052968454062,0.03480762369891645,0.0411,0.4342,15311,field
1019.06,0.25913076872836593,0.03571587095311258,0.0413,0.4447,15311,field
1024.5,0.2596078113774407,0.035864643301925486,0.0416,0.4465,15311,field
1029.95,0.25762421135131497,0.03562883039772154,0.0417,0.4419,15311,field
1035.39,0.2549076350336375,0.03531861111577376,0.0411,0.4385,15311,field
1040.83,0.25466098883155885,0.03534599635650828,0.0414,0.4395,15311,field
1046.27,0.25848918424662143,0.0359268818106571,0.0417,0.4461,15311,field
1051.71,0.26330982953432336,0.036618019277004414,0.0429,0.454,15311,field
1057.15,0.27046663183332204,0.03760391600836513,0.0437,0.4652,15311,field
1062.59,0.27182449872640607,0.03774411539474625,0.0431,0.468,15311,field
1068.03,0.27327320880412725,0.03786373230484557,0.0435,0.4697,15311,field
1073.47,0.2657479851087467,0.03676647133540639,0.0427,0.4569,15311,field
1078.91,0.26593105610345474,0.03670862456019606,0.0418,0.4565,15311,field
1084.35,0.2642385801058071,0.03690177754798027,0.0414,0.4571,15311,field
1089.79,0.2625237084449079,0.03596540787943776,0.041,0.4503,15311,field
1095.23,0.2608178303180715,0.03551065205945948,0.0406,0.4466,15311,field
1100.67,0.2591145973483125,0.03524774855806149,0.0402,0.4442,15311,field
1106.11,0.25740841225262856,0.03486433909965562,0.0399,0.4409,15311,field
1111.55,0.25570068578146654,0.03446947028361284,0.0395,0.4376,15311,field
1116.99,0.25394556201423774,0.033935645800650005,0.0391,0.4332,15311,field
1122.43,0.25161519822350015,0.03327045440145442,0.0387,0.4278,15311,field
1127.87,0.2485468094833781,0.03253696923789421,0.0383,0.4216,15311,field
1133.32,0.24513650969890924,0.031595894047252736,0.038,0.4137,15311,field
1138.76,0.24152273528835394,0.030257344041438008,0.0376,0.4028,15311,field
1144.2,0.23799023577819853,0.02893290421745602,0.0372,0.3915,15311,field
1149.64,0.23455699823656234,0.02785222376912893,0.0368,0.3817,15311,field
1155.08,0.23084818104630653,0.027016685323726617,0.0364,0.3735,15311,field
1160.52,0.2272841290575411,0.026305328022817785,0.036,0.3661,15311,field
1165.96,0.2245658284893208,0.02576248760442145,0.0357,0.3602,15311,field
1171.4,0.22207714714910823,0.025363290116842276,0.0353,0.3555,15311,field
1176.84,0.21967087714714886,0.025022980821203328,0.0349,0.3513,15311,field
1182.28,0.21814874926523398,0.024823959757139084,0.0345,0.3485,15311,field
1187.72,0.22411926066226823,0.02582586115715909,0.0341,0.3588,15311,field
1193.16,0.2300904186532558,0.02694201571168196,0.0338,0.3691,15311,field
1198.6,0.24713984716870216,0.028826222389909627,0.0366,0.3941,15311,field
1204.04,0.23687224871007737,0.027591803962110494,0.0345,0.377,15311,field
1209.48,0.24409984324995077,0.028396322058354496,0.0357,0.3891,15311,field
1214.92,0.2415279472274826,0.028103562202161706,0.0356,0.3857,15311,field
1220.36,0.248679674743648,0.028962428797108503,0.0367,0.3978,15311,field
1225.8,0.25398828946508933,0.029557814209046875,0.0365,0.4049,15311,field
1231.24,0.2550399647312361,0.02970231321890513,0.0373,0.4063,15311,field
1236.69,0.2615616942067812,0.030464842093233642,0.0386,0.4171,15311,field
1242.13,0.2662454117954428,0.031018259529576972,0.0395,0.4232,15311,field
1247.57,0.26867367905427697,0.03126061596576489,0.0403,0.4292,15311,field
1253.01,0.27365279211024646,0.03187009636531155,0.0401,0.436,15311,field
1258.45,0.2809848605577703,0.03271141655052286,0.0413,0.4463,15311,field
1263.89,0.28559350793547156,0.03318567484135205,0.0414,0.4545,15311,field
1269.33,0.2752882568088325,0.03198461773964621,0.0411,0.4374,15311,field
1274.77,0.2614836196198796,0.030412642176687814,0.0386,0.4151,15311,field
1280.21,0.2735629547384224,0.03169541862145073,0.0406,0.4338,15311,field
1285.65,0.2713468160146283,0.031381369102269886,0.0387,0.4303,15311,field
1291.09,0.2756984912807775,0.03178886880588,0.0398,0.438,15311,field
1296.53,0.2778271177584753,0.03190781207844495,0.0409,0.4421,15311,field
1301.97,0.2782932009666271,0.031842567381840506,0.0408,0.4407,15311,field
1307.41,0.27229551956109876,0.031050693820224157,0.0396,0.4341,15311,field
1312.85,0.27211400953562687,0.03091870373559331,0.0407,0.4352,15311,field
1318.29,0.2532979883743729,0.0285734652363596,0.0374,0.4027,15311,field
1323.73,0.25305808895565374,0.028415834349566935,0.0381,0.4034,15311,field
1329.17,0.29778748612109085,0.033253409447235656,0.045,0.4748,15311,field
1334.61,0.28117937430605167,0.031628662399785464,0.0438,0.4488,15311,field
1340.06,0.2732137417542949,0.030513058515274333,0.0425,0.4348,15311,field
1345.5,0.2653032068447526,0.029456400790334777,0.0411,0.421,15311,field
1350.94,0.2553936712167743,0.028173856878558785,0.0397,0.4031,15311,field
1356.38,0.24544588204558807,0.027022659550600372,0.0383,0.3852,15311,field
1361.82,0.23520444125138654,0.02599680832290991,0.0369,0.3675,15311,field
1367.26,0.22425725295539145,0.024993162111317944,0.0356,0.3497,15311,field
1372.7,0.21357217033505288,0.024066213163967967,0.0343,0.3323,15311,field
1378.14,0.20108152308797547,0.023157580906074726,0.033,0.3111,15311,field
1383.58,0.18751871856834937,0.02245228198599706,0.0318,0.2926,15311,field
1389.02,0.17444068316896438,0.02202845984194317,0.0307,0.2857,15311,field
1394.46,0.16184649598327988,0.02185492805840926,0.0296,0.2789,15311,field
1399.9,0.14973298935405815,0.021890395084035313,0.0284,0.2726,15311,field
1405.34,0.13955373261054066,0.021889706823210224,0.0273,0.2667,15311,field
1410.78,0.13009850434328152,0.02190478289701769,0.0262,0.2608,15311,field
1416.22,0.12098378290118232,0.021960011937999294,0.0251,0.255,15311,field
1421.66,0.11451828750571472,0.021866427893259814,0.024,0.2492,15311,field
1427.1,0.10857280386650085,0.02175119149649761,0.023,0.2434,15311,field
1432.54,0.1029939063418459,0.021537509942363753,0.0219,0.2378,15311,field
1437.98,0.09810348115733782,0.02107980841838615,0.0208,0.2323,15311,field
1443.43,0.0932454379204496,0.02066733384747727,0.0198,0.2271,15311,field
1448.87,0.090589634903011,0.020355821172049243,0.0187,0.2222,15311,field
1454.31,0.08858342368232,0.020126458879384374,0.0177,0.2174,15311,field
1459.75,0.08646430670759529,0.019920537609600296,0.0167,0.2128,15311,field
1465.19,0.08496390830122173,0.0195717924694068,0.0157,0.2083,15311,field
1470.63,0.08305492782966452,0.019301083425652593,0.0147,0.2036,15311,field
1476.07,0.07950783097119711,0.01880993832930062,0.0136,0.1988,15311,field
1481.51,0.07482261772581837,0.01819321730598037,0.0125,0.1936,15311,field
1486.95,0.07918195415061056,0.018214501195931126,0.0114,0.1879,15311,field
1492.39,0.08354102932532173,0.01851738361933653,0.0103,0.1821,15311,field
1497.83,0.09183208151002568,0.0199239592359799,0.0109,0.1972,15311,field
1503.27,0.10620288028214972,0.02234506370932322,0.0126,0.2268,15311,field
1508.71,0.10516155051923448,0.0215894003475577,0.0122,0.224,15311,field
1514.15,0.12235301417281735,0.024468241320892318,0.0141,0.2567,15311,field
1519.59,0.1268363921363731,0.02472343879835052,0.0148,0.2635,15311,field
1525.03,0.135484697276468,0.025691098887026618,0.0151,0.2759,15311,field
1530.47,0.14005993076872772,0.025883988740607208,0.0156,0.2817,15311,field
1535.91,0.14923673829273104,0.026825592526840678,0.0174,0.2969,15311,field
1541.35,0.1551783946182488,0.027217052797124247,0.017,0.3032,15311,field
1546.8,0.15962656260205027,0.02728889533171313,0.0185,0.3094,15311,field
1552.24,0.1641698713343354,0.027452621822238805,0.0174,0.3143,15311,field
1557.68,0.169137450199205,0.027621774164095447,0.0192,0.3195,15311,field
1563.12,0.16954810920253457,0.02712927240958811,0.0195,0.318,15311,field
1568.56,0.18167096858467743,0.02849562500428973,0.0205,0.3376,15311,field
1574.0,0.17780045065639039,0.02741126786445078,0.0199,0.3286,15311,field
1579.44,0.1752791261184759,0.026555073994379886,0.0205,0.321,15311,field
1584.88,0.17874975507804883,0.026634809777308095,0.0203,0.3237,15311,field
1590.32,0.18249937299980382,0.026787907102803887,0.0214,0.3306,15311,field
1595.76,0.18401035856573758,0.026593485199774714,0.0213,0.3255,15311,field
1601.2,0.19225688720527673,0.027483004986936243,0.0218,0.342,15311,field
1606.64,0.1930725883351849,0.027355095727635004,0.0226,0.3429,15311,field
1612.08,0.19816693227091592,0.02790041433455354,0.0228,0.35,15311,field
1617.52,0.19317932205603808,0.027010772379136093,0.0226,0.3425,15311,field
1622.96,0.19760444125138843,0.027495691792448602,0.0226,0.3478,15311,field
1628.4,0.20348117693161707,0.028169157171521256,0.0236,0.3588,15311,field
1633.84,0.20380146953170933,0.028086591003227763,0.0243,0.3594,15311,field
1639.28,0.20781123375351124,0.02853626639084648,0.0245,0.3656,15311,field
1644.72,0.20617479589837331,0.028250649748586692,0.024,0.3624,15311,field
1650.17,0.20694008229377525,0.028254742128412082,0.023,0.3644,15311,field
1655.61,0.20814158448174463,0.02834887143497734,0.0241,0.3661,15311,field
1661.05,0.2097610345503233,0.02849026878821272,0.0241,0.3685,15311,field
1666.49,0.21047380967931464,0.028522561798113376,0.0247,0.3693,15311,field
1671.93,0.2098524720788982,0.028414855619056895,0.024,0.366,15311,field
1677.37,0.21367417542942965,0.028920514833716392,0.0251,0.3743,15311,field
1682.81,0.21362057997518166,0.028930451531499653,0.0249,0.3754,15311,field
1688.25,0.21097822480569417,0.028594123374986426,0.0241,0.3719,15311,field
1693.69,0.20854620207693825,0.02834474502707604,0.0235,0.3688,15311,field
1699.13,0.20761626281758183,0.028304537780225594,0.0241,0.3665,15311,field
1704.57,0.20565440532950113,0.02817738643823994,0.0237,0.3635,15311,field
1710.01,0.20298145777545576,0.027959200873980527,0.0238,0.361,15311,field
1715.45,0.20222343413232272,0.028030227795542026,0.0238,0.3628,15311,field
1720.89,0.20119728299915135,0.028067597472681647,0.023,0.3654,15311,field
1726.33,0.19566839527137275,0.027508326008129778,0.0223,0.3546,15311,field
1731.77,0.19308231990072636,0.027460199312995138,0.0222,0.3524,15311,field
1737.21,0.19819716543661361,0.028507296139402963,0.0224,0.3652,15311,field
1742.65,0.1908893475279208,0.0278475118441483,0.0218,0.3552,15311,field
1748.09,0.19182056038142586,0.028353863233442068,0.0219,0.3591,15311,field
1753.54,0.1902490301090722,0.028588245979264675,0.0211,0.3611,15311,field
1758.98,0.18360417347005473,0.028015707504367986,0.0208,0.3547,15311,field
1764.42,0.18386286330089519,0.028428925854084568,0.0209,0.3542,15311,field
1769.86,0.16563153941610528,0.0260024672491825,0.0196,0.3243,15311,field
1775.3,0.16980426490758246,0.026856039063745795,0.0191,0.3372,15311,field
1780.74,0.15806740252106333,0.02580784062123195,0.0188,0.3349,15311,field
1786.18,0.15608506302658062,0.02611094974397911,0.0184,0.3321,15311,field
1791.62,0.15360027431258527,0.026314697607601103,0.018,0.3291,15311,field
