wavelength_nm,mean,std,min,max,n_pixels,class_name
935.17,0.29937414690572445,0.05953435686330441,0.0501,0.6355,15561,green areas
938.37,0.2984828802776178,0.05873410357564473,0.05,0.6336,15561,green areas
941.57,0.2976565966197529,0.05803700619215176,0.0499,0.6323,15561,green areas
944.76,0.29706434033802487,0.057532572166163864,0.0498,0.632,15561,green areas
947.96,0.29642226078015715,0.05684288524870589,0.0496,0.6305,15561,green areas
951.16,0.2957472398946082,0.05605733253645248,0.0495,0.6283,15561,green areas
954.35,0.29506499582289014,0.05536502697813385,0.0494,0.6265,15561,green areas
957.55,0.29445725853094384,0.05487969113328624,0.0493,0.6259,15561,green areas
960.75,0.29389263543474264,0.05452584175202985,0.0492,0.626,15561,green areas
963.94,0.29328143435512055,0.05415922415269319,0.0491,0.6259,15561,green areas
967.14,0.2926095944990679,0.053837097518817954,0.049,0.626,15561,green areas
970.1,0.29191041064198936,0.05355580170955305,0.0489,0.6262,15561,green areas
975.54,0.2913608122871287,0.05337194141151535,0.0488,0.6268,15561,green areas
980.98,0.29054608958293154,0.053155576846713855,0.0486,0.6286,15561,green areas
986.42,0.28983446436604476,0.05324974942719604,0.0484,0.6321,15561,green areas
991.86,0.28914990681832975,0.053375376233519116,0.0482,0.6355,15561,green areas
997.3,0.28862399588715404,0.053295213736261636,0.048,0.6374,15561,green areas
1002.74,0.29042577597840696,0.054103980705949614,0.0478,0.6453,15561,green areas
1008.18,0.2910106934001688,0.05473208450799099,0.0474,0.6495,15561,green areas
1013.62,0.2976491806439171,0.05601657652202283,0.048,0.6657,15561,green areas
1019.06,0.30610708180707924,0.057610689134430675,0.0503,0.6853,15561,green areas
1024.5,0.30723262001156676,0.05784056782887076,0.05,0.6858,15561,green areas
1029.95,0.30491049418417954,0.057442942550520806,0.0505,0.6785,15561,green areas
1035.39,0.3016819741661841,0.05685825304375131,0.0492,0.6747,15561,green areas
1040.83,0.30133690636848687,0.05683551231239028,0.0486,0.6743,15561,green areas
1046.27,0.30577639611850044,0.05767420966231912,0.0454,0.6808,15561,green areas
1051.71,0.31178996851102164,0.058768580305388014,0.0486,0.6932,15561,green areas
1057.15,0.3209919092603288,0.06038095607699675,0.052,0.7112,15561,green areas
1062.59,0.32350552021078416,0.060717226889237454,0.0527,0.7151,15561,green areas
1068.03,0.3253708052181715,0.06093102265913995,0.0526,0.7225,15561,green areas
1073.47,0.31687330505751443,0.05917994724760102,0.0508,0.7019,15561,green areas
1078.91,0.3173598226335068,0.059063238853588156,0.05,0.7001,15561,green areas
1084.35,0.31671422145106104,0.059905165371825594,0.0497,0.7052,15561,green areas
1089.79,0.31436027247606046,0.0579432964334186,0.0494,0.691,15561,green areas
1095.23,0.31272454212454387,0.057168054147378466,0.0491,0.6849,15561,green areas
1100.67,0.3113734464366047,0.05686103150768063,0.0488,0.682,15561,green areas
1106.11,0.3098318360002573,0.05624909336512743,0.0486,0.677,15561,green areas
1111.55,0.30826583767110055,0.05560283190996497,0.0483,0.6717,15561,green areas
1116.99,0.3064385515069741,0.05461723685693295,0.048,0.6639,15561,green areas
1122.43,0.3039116959064341,0.05346356662010091,0.0477,0.6548,15561,green areas
1127.87,0.30063301201722226,0.05233542683290103,0.0474,0.6457,15561,green areas
1133.32,0.2967065484223375,0.05076083219380336,0.0471,0.6332,15561,green areas
1138.76,0.2919024420024425,0.04820009016568012,0.0468,0.6133,15561,green areas
1144.2,0.28708072745967306,0.04559048942037178,0.0465,0.5924,15561,green areas
1149.64,0.2826604781183737,0.04351834367391539,0.0463,0.575,15561,green areas
1155.08,0.27837403123192517,0.04209769559058234,0.046,0.5624,15561,green areas
1160.52,0.2743796863954747,0.04091668381857015,0.0457,0.5514,15561,green areas
1165.96,0.27138950581582144,0.0399460136136039,0.0454,0.5421,15561,green areas
1171.4,0.2688580104106409,0.039282030128326206,0.0451,0.5353,15561,green areas
1176.84,0.2664945440524382,0.03874019493395992,0.0448,0.5295,15561,green areas
1182.28,0.2651831309041832,0.038373586558515575,0.0445,0.5253,15561,green areas
1187.72,0.27293835229098434,0.03956725198994143,0.0443,0.5357,15561,green areas
1193.16,0.28069327806696254,0.04085484342354451,0.044,0.546,15561,green areas
1198.6,0.30223738834265057,0.04375659699616999,0.0481,0.5832,15561,green areas
1204.04,0.28978804704067923,0.041789891150394214,0.0446,0.5559,15561,green areas
1209.48,0.2975601568022623,0.042935708541312775,0.0467,0.5736,15561,green areas
1214.92,0.2956146327356853,0.04260105077192182,0.0455,0.5669,15561,green areas
1220.36,0.3036550285971332,0.04388278022552951,0.047,0.5819,15561,green areas
1225.8,0.3112426129426146,0.0449924320638245,0.0491,0.597,15561,green areas
1231.24,0.3123727009832281,0.045288580510308304,0.0497,0.6014,15561,green areas
1236.69,0.32103344258081123,0.046590273373727,0.0505,0.6145,15561,green areas
1242.13,0.32745344129554793,0.04755047047944021,0.0515,0.6252,15561,green areas
1247.57,0.33091026926289974,0.04806832826771908,0.0522,0.6348,15561,green areas
1253.01,0.33752304479146783,0.049074217674546415,0.0539,0.6447,15561,green areas
1258.45,0.347321463916201,0.050431423780876075,0.0554,0.6607,15561,green areas
1263.89,0.3538764925133337,0.05131522865172178,0.0564,0.6741,15561,green areas
1269.33,0.33976676948782136,0.04915150008465784,0.0532,0.6452,15561,green areas
1274.77,0.3218134117344624,0.046603774954789845,0.0508,0.6109,15561,green areas
1280.21,0.337619066898014,0.048699047271954995,0.0522,0.6385,15561,green areas
1285.65,0.33613258145363367,0.048266793713677036,0.0523,0.6344,15561,green areas
1291.09,0.34227162778741727,0.04884169904690484,0.0535,0.643,15561,green areas
1296.53,0.34614625666730975,0.04904422937240788,0.0531,0.6477,15561,green areas
1301.97,0.34774371827003386,0.04886381741344722,0.0536,0.6493,15561,green areas
1307.41,0.3420277103013954,0.047507533316381266,0.0526,0.6332,15561,green areas
1312.85,0.3424843262001178,0.046962705809653046,0.0533,0.6329,15561,green areas
1318.29,0.3196112139322646,0.043247898007651775,0.0504,0.5878,15561,green areas
1323.73,0.3211367200051417,0.04273151886200391,0.0494,0.5834,15561,green areas
1329.17,0.3806498104234949,0.049696849249399405,0.0604,0.6839,15561,green areas
1334.61,0.3597362958678759,0.047196953983299206,0.0589,0.6494,15561,green areas
1340.06,0.3491995630100892,0.04511681289410429,0.0572,0.6238,15561,green areas
1345.5,0.3387726495726487,0.043170362866845904,0.0555,0.5987,15561,green areas
1350.94,0.3254048197416619,0.040727540215909436,0.0537,0.5651,15561,green areas
1356.38,0.3119952188162721,0.03854558077380903,0.052,0.5316,15561,green areas
1361.82,0.29846715506715427,0.03667895486879394,0.0502,0.5008,15561,green areas
1367.26,0.28446590836064256,0.034935616493310645,0.0485,0.4738,15561,green areas
1372.7,0.2707957007904374,0.03328350369785411,0.0468,0.4476,15561,green areas
1378.14,0.25438396632607235,0.0314393413279627,0.0452,0.4132,15561,green areas
1383.58,0.236317357496305,0.029753458421326012,0.0437,0.3777,15561,green areas
1389.02,0.2189163614163615,0.028495118729579258,0.0414,0.3596,15561,green areas
1394.46,0.2021800205642305,0.027635677266794615,0.0372,0.342,15561,green areas
1399.9,0.186108264250369,0.027128324227632974,0.0331,0.3294,15561,green areas
1405.34,0.17283026797763681,0.02669394521310033,0.0299,0.3213,15561,green areas
1410.78,0.16057875457875426,0.026330054128363485,0.027,0.3132,15561,green areas
1416.22,0.1487915558126081,0.026051444964382435,0.0243,0.3052,15561,green areas
1421.66,0.14061498618340762,0.025872874259416458,0.0223,0.2972,15561,green areas
1427.1,0.13315036308720465,0.025717894104099012,0.0206,0.2892,15561,green areas
1432.54,0.12627333076280522,0.025364222485212248,0.0191,0.2815,15561,green areas
1437.98,0.12053116766274662,0.02451849800564202,0.018,0.2739,15561,green areas
1443.43,0.11480335454019663,0.023727048285993663,0.0169,0.2666,15561,green areas
1448.87,0.11185533063427808,0.023612935243584925,0.0161,0.2596,15561,green areas
1454.31,0.10972340466550955,0.023790676080805307,0.0154,0.2528,15561,green areas
1459.75,0.10747705160336778,0.023960826769567182,0.0146,0.2462,15561,green areas
1465.19,0.10621975451449153,0.023914498602525053,0.0141,0.2396,15561,green areas
1470.63,0.10440808431334796,0.023979033128034108,0.0135,0.2329,15561,green areas
1476.07,0.10059723668144727,0.02328207299522196,0.0126,0.226,15561,green areas
1481.51,0.09534463080778868,0.02214213351800244,0.0115,0.2187,15561,green areas
1486.95,0.10225094788252675,0.02427848475264141,0.0115,0.2107,15561,green areas
1492.39,0.10915616605616629,0.026542449861632077,0.0115,0.2189,15561,green areas
1497.83,0.1204038429406849,0.02866669120180505,0.0119,0.2365,15561,green areas
1503.27,0.13959577790630368,0.032446874072198324,0.0148,0.275,15561,green areas
1508.71,0.1369289377289371,0.03101460709775414,0.0129,0.2682,15561,green areas
1514.15,0.15835751558383135,0.034976062438088235,0.0156,0.3056,15561,green areas
1519.59,0.16267188484030626,0.03511554042416747,0.0162,0.3115,15561,green areas
1525.03,0.17390182507550847,0.036575189386714474,0.0169,0.3289,15561,green areas
1530.47,0.17862223507486613,0.03665063720277108,0.0177,0.3345,15561,green areas
1535.91,0.18962172739541122,0.03795567627427423,0.0191,0.3502,15561,green areas
1541.35,0.1964014973330773,0.038423068761532904,0.0197,0.3615,15561,green areas
1546.8,0.20141404794036236,0.03854113469487026,0.0212,0.3681,15561,green areas
1552.24,0.20629016130068686,0.03861751064960266,0.0217,0.3729,15561,green areas
1557.68,0.21219778291883626,0.03892854849281901,0.0222,0.3789,15561,green areas
1563.12,0.21195725210462146,0.038140706435644794,0.0219,0.3754,15561,green areas
1568.56,0.22632623867360785,0.03995671512197498,0.0246,0.3996,15561,green areas
1574.0,0.22115193110982556,0.03839892535154594,0.0236,0.3874,15561,green areas
1579.44,0.2173887796414118,0.037120238575266,0.0242,0.3796,15561,green areas
1584.88,0.22156524644945635,0.0372515896430016,0.0244,0.3854,15561,green areas
1590.32,0.22569228841334002,0.037370579219090067,0.0252,0.3893,15561,green areas
1595.76,0.22725580618212168,0.037118116768106134,0.0257,0.3888,15561,green areas
1601.2,0.23683874429663804,0.0381584481839361,0.0276,0.4052,15561,green areas
1606.64,0.23731938178780343,0.03784596514887236,0.0277,0.4012,15561,green areas
1612.08,0.24330775657091536,0.03845182021373618,0.0275,0.4102,15561,green areas
1617.52,0.2366163228584278,0.03708060650517167,0.0276,0.4008,15561,green areas
1622.96,0.2420065484223381,0.03763472605949185,0.0281,0.4068,15561,green areas
1628.4,0.24900614356403808,0.03840051921700973,0.0286,0.4176,15561,green areas
1633.84,0.24951268556005435,0.03826393928835804,0.0299,0.4153,15561,green areas
1639.28,0.2538282501124603,0.03868132563036759,0.031,0.4213,15561,green areas
1644.72,0.25140714607030457,0.03813178815236,0.0307,0.4168,15561,green areas
1650.17,0.2517103528050901,0.038081558601736315,0.0305,0.416,15561,green areas
1655.61,0.2520665252875763,0.038034129404412136,0.0311,0.415,15561,green areas
1661.05,0.2539728423623158,0.03825496138932312,0.0305,0.4181,15561,green areas
1666.49,0.25319204421309754,0.038151550736383426,0.031,0.416,15561,green areas
1671.93,0.2525115159694092,0.03802351722595555,0.0304,0.4134,15561,green areas
1677.37,0.25664257438468124,0.03864741192982272,0.0315,0.4189,15561,green areas
1682.81,0.25605628172996514,0.038662011861931585,0.0304,0.4197,15561,green areas
1688.25,0.25244691857849655,0.038300709279096436,0.0314,0.415,15561,green areas
1693.69,0.24926126212968228,0.03799652344130223,0.0293,0.4074,15561,green areas
1699.13,0.24721523680997326,0.03798476808555832,0.0291,0.4058,15561,green areas
1704.57,0.24527099158151916,0.037962330593124774,0.0286,0.4014,15561,green areas
1710.01,0.24073080778870373,0.03762522564455578,0.029,0.3976,15561,green areas
1715.45,0.2397521817363927,0.037818525241494004,0.0273,0.3958,15561,green areas
1720.89,0.23862632221579655,0.037828617448949976,0.028,0.394,15561,green areas
1726.33,0.23158649187070196,0.036997232822764764,0.027,0.3838,15561,green areas
1731.77,0.2291590514748413,0.036902697377741954,0.0272,0.3787,15561,green areas
1737.21,0.2356823661718397,0.03820275436347677,0.0278,0.393,15561,green areas
1742.65,0.2285280251911835,0.037430694524130094,0.0263,0.3831,15561,green areas
1748.09,0.22923184242657954,0.037977922192255105,0.0261,0.3849,15561,green areas
1753.54,0.22935181543602653,0.038534364517825784,0.0261,0.3895,15561,green areas
1758.98,0.22273290919606717,0.03786711713652632,0.0253,0.3802,15561,green areas
1764.42,0.22327647323436797,0.038372510676695414,0.0253,0.3793,15561,green areas
1769.86,0.20342215795900007,0.03533679474680565,0.0216,0.3475,15561,green areas
1775.3,0.20884121843069212,0.03639428203635937,0.0238,0.3551,15561,green areas
1780.74,0.19446488657541294,0.03382475893626892,0.0222,0.3293,15561,green areas
1786.18,0.19190375297217463,0.03454734624314643,0.0216,0.3315,15561,green areas
1791.62,0.18879191568665343,0.03505918516170406,0.021,0.3318,15561,green areas
1797.06,0.1844142471563524,0.034988794140209285,0.0204,0.3277,15561,green areas
1802.5,0.17759427414690607,0.03441719885623574,0.0195,0.3189,15561,green areas
